sample,relpath,obfuscation_transformation,pipeline_depth,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
elfhash.wasm,nameOB/elfhash.wasm,eqz_transformation,1,pipe15,26418,25910,13,13,4,4,3303.46,yes,yes,11.91,ok,60.53,err,yes,yes,98.99,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/elfhash.wasm: No such file or directory,file_not_found
elfhash.wasm,nameOB/elfhash.wasm,mba_transformation,1,pipe17,26418,27465,13,13,4,4,3543.16,yes,yes,11.91,ok,160.81,err,yes,yes,95.35,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/elfhash.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,data_insertion,1,pipe7,27299,161218,13,13,4,4,3371.91,yes,yes,10.75,ok,145.8,err,yes,yes,77.97,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
binaryadd.wasm,nameOB/binaryadd.wasm,constant_value_splitting,1,pipe18,26738,25972,13,13,4,4,3294.7,yes,yes,11.28,ok,68.37,err,yes,yes,99.6,100.0,no,no,no,2,yes,string:1.1-1.187: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/binaryadd.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,import_insertion,1,pipe1,27299,28851,13,13,4,4,2931.4,yes,yes,10.75,ok,150.27,err,yes,yes,98.81,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,data_encryption,1,pipe8,27299,26940,13,13,4,10,3123.49,yes,yes,10.75,ok,51.24,err,yes,yes,97.99,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,function_sig_insertion,1,pipe0,27299,27684,13,13,4,4,3212.63,yes,yes,10.75,ok,184.31,err,yes,yes,98.59,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,element_insertion,1,pipe5,27299,27323,13,13,4,4,3148.34,yes,yes,10.75,ok,163.96,err,yes,yes,98.97,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,function_body_cloning,1,pipe3,27299,26483,13,13,4,4,3083.9,yes,yes,10.75,ok,59.44,err,yes,yes,99.58,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,global_insertion,1,pipe4,27299,27439,13,13,4,4,2903.49,yes,yes,10.75,ok,142.69,err,yes,yes,98.85,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,export_insertion,1,pipe6,27299,29306,13,13,4,4,3566.53,yes,yes,10.75,ok,165.0,err,yes,yes,98.97,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,nameOB/1b-1-2-1-0-dc-1-0-1.wasm,constant_value_transformation,1,pipe19,26208,32845,13,13,4,4,3109.37,yes,yes,12.56,ok,70.05,err,yes,yes,85.68,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
binarymult.wasm,nameOB/binarymult.wasm,offset_expansion,1,pipe16,27049,29889,13,13,4,4,3232.25,yes,yes,10.39,ok,56.22,err,yes,yes,89.95,100.0,no,no,no,2,yes,string:1.1-1.188: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/binarymult.wasm: No such file or directory,file_not_found
binaryadd.wasm,nameOB/binaryadd.wasm,mba_transformation,1,pipe17,26738,27803,13,13,4,4,3427.53,yes,yes,11.28,ok,180.9,err,yes,yes,95.32,100.0,no,no,no,2,yes,string:1.1-1.187: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/binaryadd.wasm: No such file or directory,file_not_found
printinitials.wasm,nameOB/printinitials.wasm,data_insertion,1,pipe7,26342,156997,13,13,4,4,3242.04,yes,yes,10.77,ok,141.32,err,yes,yes,77.86,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/printinitials.wasm: No such file or directory,file_not_found
binaryadd.wasm,nameOB/binaryadd.wasm,shift_transformation,1,pipe14,26738,26031,13,13,4,4,3097.21,yes,yes,11.28,ok,66.77,err,yes,yes,98.45,100.0,no,no,no,2,yes,string:1.1-1.187: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/binaryadd.wasm: No such file or directory,file_not_found
binaryadd.wasm,nameOB/binaryadd.wasm,eqz_transformation,1,pipe15,26738,26242,13,13,4,4,3538.45,yes,yes,11.28,ok,70.53,err,yes,yes,99.0,100.0,no,no,no,2,yes,string:1.1-1.187: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/binaryadd.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,direct_to_indirect,1,pipe12,27299,27038,13,176,4,4,3237.3,yes,yes,10.75,ok,56.83,err,yes,yes,98.44,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
binaryadd.wasm,nameOB/binaryadd.wasm,add_sub_transformation,1,pipe13,26738,25973,13,13,4,4,3298.68,yes,yes,11.28,ok,75.31,err,yes,yes,99.42,100.0,no,no,no,2,yes,string:1.1-1.187: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/binaryadd.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,nameOB/1b-1-1-1-1-gtsum127-1-0-1.wasm,function_insertion,1,pipe2,26189,77556,13,13,4,4,3471.92,yes,yes,12.3,ok,216.76,err,yes,yes,47.57,100.0,no,no,no,2,yes,string:1.1-1.203: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,constant_value_splitting,1,pipe18,27299,26483,13,13,4,4,2872.9,yes,yes,10.75,ok,69.83,err,yes,yes,99.58,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
printinitials.wasm,nameOB/printinitials.wasm,function_body_cloning,1,pipe3,26342,25576,13,13,4,4,3035.53,yes,yes,10.77,ok,63.32,err,yes,yes,99.59,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/printinitials.wasm: No such file or directory,file_not_found
nohash.wasm,nameOB/nohash.wasm,function_insertion,1,pipe2,26095,81104,13,13,4,4,3596.87,yes,yes,11.8,ok,248.67,err,yes,yes,52.07,100.0,no,no,no,2,yes,string:1.1-1.184: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/nohash.wasm: No such file or directory,file_not_found
printinitials.wasm,nameOB/printinitials.wasm,function_sig_insertion,1,pipe0,26342,26772,13,13,4,4,2907.81,yes,yes,10.77,ok,185.85,err,yes,yes,98.51,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/printinitials.wasm: No such file or directory,file_not_found
printinitials.wasm,nameOB/printinitials.wasm,import_insertion,1,pipe1,26342,28064,13,13,4,4,3145.47,yes,yes,10.77,ok,152.57,err,yes,yes,98.78,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/printinitials.wasm: No such file or directory,file_not_found
printinitials.wasm,nameOB/printinitials.wasm,global_insertion,1,pipe4,26342,26549,13,13,4,4,3028.8,yes,yes,10.77,ok,155.89,err,yes,yes,98.83,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/printinitials.wasm: No such file or directory,file_not_found
printinitials.wasm,nameOB/printinitials.wasm,export_insertion,1,pipe6,26342,28362,13,13,4,4,3545.91,yes,yes,10.77,ok,158.35,err,yes,yes,98.97,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/printinitials.wasm: No such file or directory,file_not_found
elfhash.wasm,nameOB/elfhash.wasm,offset_expansion,1,pipe16,26418,29096,13,13,4,4,3629.32,yes,yes,11.91,ok,64.29,err,yes,yes,89.92,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/elfhash.wasm: No such file or directory,file_not_found
printinitials.wasm,nameOB/printinitials.wasm,element_insertion,1,pipe5,26342,26416,13,13,4,4,3260.65,yes,yes,10.77,ok,145.07,err,yes,yes,98.97,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/printinitials.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,nameOB/stringtoASCII.wasm,nop_insertion,1,pipe9,26256,35123,13,13,4,4,4421.54,yes,yes,11.37,ok,64.75,err,yes,yes,75.38,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/stringtoASCII.wasm: No such file or directory,file_not_found
printinitials.wasm,nameOB/printinitials.wasm,data_encryption,1,pipe8,26342,26027,13,13,4,6,3118.55,yes,yes,10.77,ok,59.01,err,yes,yes,97.98,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/printinitials.wasm: No such file or directory,file_not_found
printinitials.wasm,nameOB/printinitials.wasm,direct_to_indirect,1,pipe12,26342,26108,13,170,4,4,3095.57,yes,yes,10.77,ok,62.12,err,yes,yes,98.46,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/printinitials.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,shift_transformation,1,pipe14,27299,26542,13,13,4,4,3244.36,yes,yes,10.75,ok,70.38,err,yes,yes,98.44,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,eqz_transformation,1,pipe15,27299,26759,13,13,4,4,3003.91,yes,yes,10.75,ok,77.97,err,yes,yes,98.98,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,nameOB/1b-1-1-1-1-gtsum127-1-0-1.wasm,constant_value_transformation,1,pipe19,26189,32822,13,13,4,4,3470.75,yes,yes,12.3,ok,70.52,err,yes,yes,85.68,100.0,no,no,no,2,yes,string:1.1-1.203: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,mba_transformation,1,pipe17,27299,28300,13,13,4,4,3085.53,yes,yes,10.75,ok,141.54,err,yes,yes,95.42,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
1b-1-1-2-1-eq127-0-0-0.wasm,nameOB/1b-1-1-2-1-eq127-0-0-0.wasm,data_insertion,1,pipe7,26161,173173,13,13,4,4,3257.46,yes,yes,11.16,ok,170.89,err,yes,yes,76.07,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-2-1-eq127-0-0-0.wasm: No such file or directory,file_not_found
anagram.wasm,nameOB/anagram.wasm,add_sub_transformation,1,pipe13,27299,26484,13,13,4,4,3452.18,yes,yes,10.75,ok,60.23,err,yes,yes,99.4,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/anagram.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,nameOB/stringtoASCII.wasm,function_insertion,1,pipe2,26256,80451,13,13,4,4,3509.69,yes,yes,11.37,ok,213.35,err,yes,yes,43.59,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/stringtoASCII.wasm: No such file or directory,file_not_found
printinitials.wasm,nameOB/printinitials.wasm,constant_value_splitting,1,pipe18,26342,25576,13,13,4,4,3202.99,yes,yes,10.77,ok,60.45,err,yes,yes,99.59,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/printinitials.wasm: No such file or directory,file_not_found
binarymult.wasm,nameOB/binarymult.wasm,constant_value_transformation,1,pipe19,27049,33796,13,13,4,4,3301.14,yes,yes,10.39,ok,65.77,err,yes,yes,85.81,100.0,no,no,no,2,yes,string:1.1-1.188: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/binarymult.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,nameOB/16b-1-1-0-0-dc-2-1-1.wasm,nop_insertion,1,pipe9,26287,35183,13,13,4,4,4928.06,yes,yes,12.71,ok,59.82,err,yes,yes,75.48,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-1-1-2-1-eq127-0-0-0.wasm,nameOB/1b-1-1-2-1-eq127-0-0-0.wasm,function_body_cloning,1,pipe3,26161,25395,13,13,4,4,2999.58,yes,yes,11.16,ok,64.64,err,yes,yes,99.58,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-2-1-eq127-0-0-0.wasm: No such file or directory,file_not_found
1b-1-1-2-1-eq127-0-0-0.wasm,nameOB/1b-1-1-2-1-eq127-0-0-0.wasm,element_insertion,1,pipe5,26161,26235,13,13,4,4,3146.33,yes,yes,11.16,ok,160.81,err,yes,yes,98.95,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-2-1-eq127-0-0-0.wasm: No such file or directory,file_not_found
nohash.wasm,nameOB/nohash.wasm,nop_insertion,1,pipe9,26095,34875,13,13,4,4,4668.17,yes,yes,11.8,ok,66.46,err,yes,yes,75.43,100.0,no,no,no,2,yes,string:1.1-1.184: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/nohash.wasm: No such file or directory,file_not_found
binarymult.wasm,nameOB/binarymult.wasm,function_insertion,1,pipe2,27049,79294,13,13,4,4,3246.43,yes,yes,10.39,ok,201.33,err,yes,yes,44.67,100.0,no,no,no,2,yes,string:1.1-1.188: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/binarymult.wasm: No such file or directory,file_not_found
1b-1-1-2-1-eq127-0-0-0.wasm,nameOB/1b-1-1-2-1-eq127-0-0-0.wasm,function_sig_insertion,1,pipe0,26161,26579,13,13,4,4,2980.15,yes,yes,11.16,ok,199.17,err,yes,yes,98.54,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-2-1-eq127-0-0-0.wasm: No such file or directory,file_not_found
1b-1-1-2-1-eq127-0-0-0.wasm,nameOB/1b-1-1-2-1-eq127-0-0-0.wasm,import_insertion,1,pipe1,26161,28144,13,13,4,4,3177.66,yes,yes,11.16,ok,160.18,err,yes,yes,98.73,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-2-1-eq127-0-0-0.wasm: No such file or directory,file_not_found
binaryadd.wasm,nameOB/binaryadd.wasm,offset_expansion,1,pipe16,26738,29474,13,13,4,4,3356.3,yes,yes,11.28,ok,72.2,err,yes,yes,90.11,100.0,no,no,no,2,yes,string:1.1-1.187: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/binaryadd.wasm: No such file or directory,file_not_found
1b-1-1-2-1-eq127-0-0-0.wasm,nameOB/1b-1-1-2-1-eq127-0-0-0.wasm,global_insertion,1,pipe4,26161,26342,13,13,4,4,3400.67,yes,yes,11.16,ok,178.56,err,yes,yes,98.85,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-2-1-eq127-0-0-0.wasm: No such file or directory,file_not_found
elfhash.wasm,nameOB/elfhash.wasm,function_insertion,1,pipe2,26418,73135,13,13,4,4,2984.86,yes,yes,11.91,ok,204.06,err,yes,yes,53.94,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/elfhash.wasm: No such file or directory,file_not_found
1b-1-1-2-1-eq127-0-0-0.wasm,nameOB/1b-1-1-2-1-eq127-0-0-0.wasm,export_insertion,1,pipe6,26161,28230,13,13,4,4,3755.28,yes,yes,11.16,ok,190.62,err,yes,yes,98.95,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-2-1-eq127-0-0-0.wasm: No such file or directory,file_not_found
printinitials.wasm,nameOB/printinitials.wasm,shift_transformation,1,pipe14,26342,25635,13,13,4,4,3569.97,yes,yes,10.77,ok,70.61,err,yes,yes,98.42,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/printinitials.wasm: No such file or directory,file_not_found
